date,disease,evapotranspiration,agb,cumulatedTemperature,cumulatedEvapotranspiration
19/05/2022,false,4.278392914982342,3069.887513978835,1849.409699113774,256.0636618471482
20/05/2022,false,4.2119010425382974,3142.743252125224,1877.168722113185,260.27556288968646
21/05/2022,false,4.19074981122187,3216.2212740263008,1905.1254437782613,264.4663127009083
22/05/2022,false,4.03807811111477,3285.4061622390814,1932.7422625296383,268.5043908120231
23/05/2022,false,4.270024704942557,3361.1444327112936,1960.8375204372096,272.77441551696563
24/05/2022,false,4.30281162338367,3429.7621394815333,1988.8226647646115,277.0772271403493
25/05/2022,false,4.255555510741196,3500.9172797464344,2016.9786900392453,281.3327826510905
26/05/2022,false,4.404328520895952,3574.0713652379586,2044.9556294450797,285.73711117198644
27/05/2022,false,4.3370912943662,3648.5662515168056,2072.969124516478,290.07420246635263
28/05/2022,false,4.262103545965512,3720.5391699192965,2100.9373935105177,294.3363060123181
29/05/2022,false,3.94991108001773,3787.0110870680155,2128.970612819141,298.28621709233585
30/05/2022,false,3.695921036977895,3851.2242142842315,2156.9094457809424,301.98213812931374
31/05/2022,false,3.4236343747573295,3913.8163127723956,2184.5670923066195,305.4057725040711
01/06/2022,false,3.280518980491761,3978.0563107182943,2212.3546392885933,308.68629148456284
02/06/2022,false,3.122575313074976,4037.5695994094594,2240.1417375135993,311.80886679763785
03/06/2022,false,4.1454621571040695,4114.892549095197,2267.6988490730105,315.9543289547419
04/06/2022,false,4.2609305472404175,4194.134200244121,2295.3394649317024,320.21525950198236
05/06/2022,false,4.043004007999885,4273.118460981791,2322.999054638568,324.25826350998227
06/06/2022,false,4.089960642554957,4353.089506576391,2350.5722065751265,328.3482241525372
07/06/2022,false,3.9800089409924744,4429.890993281534,2378.3388844910396,332.3282330935297
08/06/2022,false,4.230833734573646,4515.735491249632,2406.3497500645917,336.55906682810337
09/06/2022,false,4.287092228530933,4596.878976288495,2434.308028012564,340.8461590566343
10/06/2022,false,4.684642107924272,4669.173020476694,2462.0405693693083,345.53080116455857
11/06/2022,false,4.026066482966095,4749.243001865561,2490.1663391085604,349.55686764752465
12/06/2022,false,3.782004163107264,4821.438952387268,2518.1806493709223,353.33887181063193
13/06/2022,false,4.309316463238929,4902.736192497753,2545.9906033362913,357.64818827387086
14/06/2022,false,4.415183580230171,4985.644449192927,2574.146339589274,362.06337185410104
15/06/2022,false,4.339398760727026,5068.282005076837,2601.8754915030713,366.40277061482806
16/06/2022,false,4.162540127244855,5155.143485299373,2629.6774935621106,370.56531074207294
17/06/2022,false,4.432586557729229,5239.174346727611,2657.395465674708,374.99789729980216
18/06/2022,false,4.257213887262195,5312.113960181918,2684.9808472995323,379.25511118706436
19/06/2022,false,3.7532122364555676,5396.54313373273,2712.8708427609545,383.0083234235199
20/06/2022,false,3.6065433801742017,5471.885367836172,2740.631796400032,386.6148668036941
21/06/2022,false,3.5168165193216856,5524.6504214010265,2768.5561750296542,390.1316833230158
22/06/2022,false,3.0911686230072695,5584.836048553073,2796.175263978777,393.22285194602307
23/06/2022,false,4.394987304290374,5671.119663616594,2823.6886177555916,397.61783925031347
24/06/2022,false,4.183189777654081,5754.288853373273,2851.453260979817,401.80102902796756
25/06/2022,false,4.501202441276806,5837.558074184067,2879.249250078332,406.30223146924436
26/06/2022,false,4.033417017163238,5913.085846426457,2906.7739876250407,410.3356484864076
27/06/2022,false,3.8614949850042795,5990.16867198901,2934.8209573906624,414.1971434714119
28/06/2022,false,3.708785034822011,6059.456681303701,2962.4133050766236,417.9059285062339
29/06/2022,false,4.243530758334474,6139.544029798047,2990.284052771881,422.1494592645684
30/06/2022,false,4.124452258822623,6221.948310383103,3018.113981467543,426.273911523391
01/07/2022,false,4.726011510329164,6306.920424869821,3046.0136928418297,430.99992303372017
02/07/2022,false,4.7104545835588585,6386.390031075459,3073.5654926290817,435.71037761727905
03/07/2022,false,4.4781071259613245,6454.066559806865,3101.161055047383,440.1884847432404
04/07/2022,false,4.617865255352037,6531.151936622197,3129.4119545743933,444.80634999859245
05/07/2022,false,4.788346275668921,6609.821846665578,3157.3724091543604,449.59469627426137
06/07/2022,false,4.5360371375069235,6680.767066204457,3184.7609820788125,454.1307334117683
07/07/2022,false,4.013338190915416,6747.33168488854,3212.3571098945827,458.1440716026837
08/07/2022,false,3.765508167201895,6811.4605938390205,3240.3559954506813,461.9095797698856
09/07/2022,false,4.605724290446325,6888.864699884757,3268.0541812987753,466.51530406033197
10/07/2022,false,4.476750133573275,6966.724955730897,3296.216589181657,470.99205419390523
11/07/2022,false,4.689243012595027,7046.467918557789,3324.237421399269,475.68129720650023
12/07/2022,false,4.689243012595027,7046.467918557789,3324.237421399269,475.68129720650023
